Customer_ID,Age,Gender,State,Education_Level,Annual_Income,Credit_Limit,Avg_Monthly_Spend,Num_Late_Payments,Credit_Utilization_Rate,Employment_Type,Credit_Score
USCUST101562,26,Female,Florida,Bachelor’s Degree,34303,6744,676,2,1.2,Part-Time,343
USCUST101563,38,Female,Georgia,Associate Degree,43489,8746,747,4,1.02,Part-Time,346
USCUST101564,41,Female,North Carolina,High School,49854,15477,949,1,0.74,Full-Time,529
USCUST101565,62,Male,New York,Master’s Degree,77942,21036,2087,1,1.19,Full-Time,420
USCUST101566,56,Male,Florida,High School,71594,15059,1680,1,1.34,Full-Time,369
USCUST101567,61,Male,North Carolina,High School,76991,22607,1734,3,0.92,Full-Time,440
USCUST101568,58,Female,California,Bachelor’s Degree,67670,14421,897,2,0.75,Full-Time,513
USCUST101569,54,Male,Georgia,Master’s Degree,70705,10781,1565,2,1.74,Full-Time,300
USCUST101570,37,Male,Florida,Bachelor’s Degree,43939,12515,671,4,0.64,Part-Time,460
USCUST101571,57,Female,Florida,Master’s Degree,65156,21652,1015,4,0.56,Full-Time,506
USCUST101572,45,Female,Florida,High School,51505,14313,827,2,0.69,Full-Time,513
USCUST101573,58,Female,Florida,Associate Degree,80851,12583,1424,2,1.36,Full-Time,343
USCUST101574,32,Female,Ohio,Bachelor’s Degree,36025,8963,875,3,1.17,Part-Time,324
USCUST101575,43,Female,North Carolina,Master’s Degree,57154,13503,1244,0,1.11,Full-Time,455
USCUST101576,73,Male,Florida,Bachelor’s Degree,79311,21327,1340,1,0.75,Retired,553
USCUST101577,62,Male,Georgia,High School,77425,16076,1425,1,1.06,Full-Time,458
USCUST101578,42,Female,Ohio,Bachelor’s Degree,51647,12050,1183,3,1.18,Full-Time,338
USCUST101579,41,Male,New York,Master’s Degree,55847,9996,1325,3,1.59,Full-Time,300
USCUST101580,47,Female,Illinois,Associate Degree,53324,13922,1140,3,0.98,Full-Time,398
USCUST101581,51,Male,Pennsylvania,High School,56453,10209,906,1,1.06,Full-Time,436
USCUST101582,26,Female,California,Bachelor’s Degree,30897,8400,590,3,0.84,Part-Time,418
USCUST101583,47,Female,Florida,High School,64224,13645,1975,2,1.74,Full-Time,300
USCUST101584,60,Male,Michigan,Associate Degree,66695,6197,1052,3,2.04,Full-Time,300
USCUST101585,54,Female,Pennsylvania,High School,50822,14722,1138,2,0.93,Full-Time,442
USCUST101586,32,Female,New York,High School,38591,10601,1145,1,1.3,Part-Time,349
USCUST101587,65,Female,Texas,Associate Degree,84171,26736,1657,1,0.74,Full-Time,561
USCUST101588,73,Male,Texas,High School,80199,11668,2283,1,2.35,Retired,300
USCUST101589,27,Male,Florida,High School,34689,7536,623,1,0.99,Part-Time,437
USCUST101590,30,Female,Texas,Master’s Degree,32892,8439,414,2,0.59,Part-Time,526
USCUST101591,65,Male,California,High School,77047,21464,1419,1,0.79,Full-Time,539
USCUST101592,37,Male,New York,Bachelor’s Degree,47184,8344,834,1,1.2,Full-Time,387
USCUST101593,46,Female,Pennsylvania,Master’s Degree,49737,13507,690,0,0.61,Full-Time,595
USCUST101594,41,Male,Texas,High School,49944,11058,953,2,1.03,Full-Time,409
USCUST101595,48,Female,California,High School,63431,9974,1583,5,1.9,Full-Time,300
USCUST101596,66,Female,California,Bachelor’s Degree,82327,17491,1511,1,1.04,Retired,471
USCUST101597,22,Female,New York,Associate Degree,24814,6841,478,2,0.84,Unemployed,443
USCUST101598,74,Female,Texas,Bachelor’s Degree,100038,15939,2655,1,2.0,Retired,300
USCUST101599,63,Male,Illinois,Master’s Degree,79747,22476,1412,1,0.75,Full-Time,553
USCUST101600,21,Female,Florida,High School,21293,5624,498,1,1.06,Unemployed,402
USCUST101601,71,Male,New York,Bachelor’s Degree,91336,21674,1253,0,0.69,Retired,613
USCUST101602,73,Male,Georgia,Master’s Degree,83428,14035,1402,1,1.2,Retired,423
USCUST101603,56,Male,Illinois,High School,68300,11764,1362,2,1.39,Full-Time,321
USCUST101604,71,Female,California,High School,92356,21248,2389,1,1.35,Retired,387
USCUST101605,46,Female,New York,Bachelor’s Degree,52671,10205,897,0,1.05,Full-Time,466
USCUST101606,49,Female,Michigan,Doctorate,50736,11837,861,0,0.87,Full-Time,518
USCUST101607,41,Female,Michigan,High School,55372,16351,1216,4,0.89,Full-Time,397
USCUST101608,31,Female,Texas,Associate Degree,40810,9645,923,3,1.15,Part-Time,336
USCUST101609,60,Female,Texas,High School,71476,16795,1180,3,0.84,Full-Time,458
USCUST101610,31,Female,Illinois,Associate Degree,39845,9364,743,2,0.95,Part-Time,424
USCUST101611,56,Male,Florida,High School,65131,19582,1651,1,1.01,Full-Time,461
USCUST101612,69,Male,Florida,Associate Degree,83469,26265,1328,2,0.61,Retired,571
USCUST101613,59,Female,Illinois,Bachelor’s Degree,69948,18962,1556,0,0.98,Full-Time,504
USCUST101614,60,Female,Texas,Doctorate,70026,17984,1307,1,0.87,Full-Time,508
USCUST101615,55,Male,California,Master’s Degree,67976,17774,1813,2,1.22,Full-Time,370
USCUST101616,74,Female,Illinois,Master’s Degree,79859,25666,1856,2,0.87,Retired,489
USCUST101617,54,Male,Michigan,High School,63441,17370,1554,2,1.07,Full-Time,411
USCUST101618,67,Male,California,High School,82507,26907,1534,1,0.68,Retired,577
USCUST101619,44,Female,Ohio,Bachelor’s Degree,60887,13945,1477,0,1.27,Full-Time,409
USCUST101620,74,Female,Florida,Bachelor’s Degree,80160,14687,1936,3,1.58,Retired,300
USCUST101621,42,Male,New York,Bachelor’s Degree,52586,11387,1209,3,1.27,Full-Time,310
USCUST101622,25,Male,North Carolina,High School,31575,7005,620,2,1.06,Part-Time,382
USCUST101623,53,Female,Florida,Bachelor’s Degree,53653,17717,1154,4,0.78,Full-Time,429
USCUST101624,56,Male,Illinois,High School,69498,19933,911,0,0.55,Full-Time,634
USCUST101625,67,Female,Florida,Associate Degree,86297,18823,2430,0,1.55,Retired,351
USCUST101626,40,Female,California,High School,50354,14623,922,1,0.76,Full-Time,523
USCUST101627,39,Female,Pennsylvania,Master’s Degree,46472,11316,903,2,0.96,Full-Time,429
USCUST101628,55,Female,Florida,High School,67832,22501,1040,2,0.55,Full-Time,571
USCUST101629,72,Male,California,Master’s Degree,87622,20443,2071,2,1.22,Retired,392
USCUST101630,63,Female,Pennsylvania,Master’s Degree,64956,11240,1496,1,1.6,Full-Time,300
USCUST101631,37,Female,California,Master’s Degree,45115,10857,884,0,0.98,Full-Time,481
USCUST101632,65,Male,Texas,Doctorate,75614,17643,839,0,0.57,Full-Time,634
USCUST101633,63,Male,Georgia,High School,71159,13010,1271,2,1.17,Full-Time,389
USCUST101634,54,Male,California,Bachelor’s Degree,78218,21845,1779,1,0.98,Full-Time,485
USCUST101635,29,Female,Pennsylvania,Master’s Degree,38432,12345,840,1,0.82,Part-Time,493
USCUST101636,46,Male,Michigan,High School,49909,9676,1030,2,1.28,Full-Time,336
USCUST101637,22,Male,Texas,Bachelor’s Degree,27162,8111,517,6,0.76,Part-Time,347
USCUST101638,73,Female,Florida,Associate Degree,98243,21580,1400,2,0.78,Retired,534
USCUST101639,29,Male,Illinois,Associate Degree,30461,7577,756,1,1.2,Part-Time,371
USCUST101640,29,Male,Florida,Master’s Degree,35023,8528,519,3,0.73,Part-Time,455
USCUST101641,60,Male,Pennsylvania,Bachelor’s Degree,72744,18096,1453,1,0.96,Full-Time,483
USCUST101642,37,Male,Florida,High School,39684,10859,655,1,0.72,Part-Time,522
USCUST101643,21,Female,Texas,Master’s Degree,25997,5167,649,1,1.51,Part-Time,300
USCUST101644,45,Female,California,High School,59023,18572,1372,2,0.89,Full-Time,463
USCUST101645,63,Female,Ohio,Master’s Degree,85100,23417,1646,1,0.84,Full-Time,532
USCUST101646,60,Male,Texas,Doctorate,70503,20571,1671,0,0.97,Full-Time,508
USCUST101647,62,Male,North Carolina,Master’s Degree,89910,18970,1314,3,0.83,Full-Time,480
USCUST101648,45,Male,Ohio,Bachelor’s Degree,44739,8691,917,2,1.27,Part-Time,334
USCUST101649,59,Female,California,Bachelor’s Degree,72901,22536,1198,0,0.64,Full-Time,611
USCUST101650,55,Male,Texas,Bachelor’s Degree,58232,11187,1461,2,1.57,Full-Time,300
USCUST101651,23,Female,New York,Bachelor’s Degree,27807,7159,622,1,1.04,Part-Time,415
USCUST101652,70,Female,Pennsylvania,Associate Degree,80346,24180,1891,0,0.94,Retired,528
USCUST101653,57,Male,Georgia,Associate Degree,71289,17370,1320,0,0.91,Full-Time,527
USCUST101654,64,Male,California,Bachelor’s Degree,75987,23442,1818,0,0.93,Full-Time,526
USCUST101655,64,Male,Texas,Bachelor’s Degree,71513,16907,1157,2,0.82,Full-Time,495
USCUST101656,71,Female,New York,Bachelor’s Degree,79801,14853,1338,0,1.08,Retired,485
USCUST101657,50,Male,Texas,Bachelor’s Degree,69662,18718,1400,3,0.9,Full-Time,440
USCUST101658,58,Male,Illinois,Master’s Degree,72172,18758,1222,2,0.78,Full-Time,507
USCUST101659,54,Male,Florida,Bachelor’s Degree,55608,21375,1322,0,0.74,Full-Time,562
USCUST101660,32,Male,New York,High School,40162,8142,757,2,1.12,Part-Time,375
USCUST101661,39,Male,Illinois,Associate Degree,46040,10930,751,3,0.82,Full-Time,438
USCUST101662,57,Female,New York,Associate Degree,68426,14605,1080,1,0.89,Full-Time,502
USCUST101663,64,Male,New York,Bachelor’s Degree,82047,19927,1947,3,1.17,Full-Time,370
USCUST101664,69,Female,New York,High School,90964,21909,930,2,0.51,Retired,608
USCUST101665,37,Female,Illinois,Master’s Degree,41222,8507,685,1,0.97,Part-Time,451
USCUST101666,30,Male,Florida,High School,35910,9818,958,1,1.17,Part-Time,384
USCUST101667,69,Female,Texas,Associate Degree,79031,18911,1533,1,0.97,Retired,487
USCUST101668,67,Female,California,Master’s Degree,84398,26777,2010,2,0.9,Retired,484
USCUST101669,32,Male,Texas,High School,37656,8192,851,3,1.25,Part-Time,303
USCUST101670,36,Female,California,Bachelor’s Degree,43305,14856,867,3,0.7,Part-Time,473
USCUST101671,44,Female,Florida,Master’s Degree,51610,13614,718,2,0.63,Full-Time,531
USCUST101672,39,Female,Texas,Bachelor’s Degree,46386,14545,710,0,0.59,Full-Time,600
USCUST101673,28,Female,Florida,Bachelor’s Degree,38373,9814,584,1,0.71,Part-Time,524
USCUST101674,51,Male,New York,Master’s Degree,73392,15483,1676,2,1.3,Full-Time,353
USCUST101675,41,Female,Illinois,High School,50746,12017,1198,0,1.2,Full-Time,421
USCUST101676,37,Male,Ohio,Bachelor’s Degree,44030,7954,756,4,1.14,Part-Time,311
USCUST101677,43,Female,Florida,Associate Degree,44738,10935,917,2,1.01,Part-Time,412
USCUST101678,57,Female,California,High School,64065,16567,1336,4,0.97,Full-Time,383
USCUST101679,74,Male,California,High School,87862,22166,1859,2,1.01,Retired,455
USCUST101680,36,Female,Texas,Bachelor’s Degree,40625,12858,717,1,0.67,Part-Time,539
USCUST101681,26,Female,Florida,Master’s Degree,29614,7182,819,0,1.37,Part-Time,349
USCUST101682,28,Male,California,Master’s Degree,38011,5903,899,2,1.83,Part-Time,300
USCUST101683,45,Male,New York,Associate Degree,54129,23124,1144,3,0.59,Full-Time,516
USCUST101684,38,Male,North Carolina,Associate Degree,46049,9922,859,2,1.04,Full-Time,404
USCUST101685,45,Male,California,Bachelor’s Degree,50966,15210,884,2,0.7,Full-Time,511
USCUST101686,32,Male,Michigan,Master’s Degree,42168,7370,948,2,1.54,Part-Time,300
USCUST101687,35,Male,North Carolina,Associate Degree,41255,10819,778,2,0.86,Part-Time,452
USCUST101688,46,Male,Georgia,Associate Degree,52804,11103,1129,2,1.22,Full-Time,356
USCUST101689,61,Male,North Carolina,Bachelor’s Degree,63557,6919,821,3,1.42,Full-Time,300
USCUST101690,65,Female,California,Associate Degree,77602,18303,1445,0,0.95,Full-Time,523
USCUST101691,46,Male,Texas,Bachelor’s Degree,52660,13033,1073,1,0.99,Full-Time,456
USCUST101692,67,Female,California,Bachelor’s Degree,91686,21918,2279,1,1.25,Retired,417
USCUST101693,52,Female,California,High School,71988,18872,1223,0,0.78,Full-Time,568
USCUST101694,30,Female,New York,High School,32294,7638,472,2,0.74,Part-Time,479
USCUST101695,36,Male,Georgia,Master’s Degree,39160,9925,888,3,1.07,Part-Time,357
USCUST101696,27,Male,Texas,High School,31653,8182,650,2,0.95,Part-Time,415
USCUST101697,37,Female,Texas,High School,41380,10272,565,4,0.66,Part-Time,453
USCUST101698,43,Male,Pennsylvania,Bachelor’s Degree,52534,12684,728,2,0.69,Full-Time,515
USCUST101699,46,Male,California,Bachelor’s Degree,53697,11024,973,2,1.06,Full-Time,405
USCUST101700,41,Male,New York,Bachelor’s Degree,50350,14084,1031,4,0.88,Full-Time,396
USCUST101701,42,Male,New York,Bachelor’s Degree,54667,12893,1455,1,1.35,Full-Time,348
USCUST101702,27,Female,North Carolina,Doctorate,29526,6844,482,2,0.85,Part-Time,445
USCUST101703,34,Male,Illinois,High School,44183,12177,1019,5,1.0,Part-Time,322
USCUST101704,35,Female,Pennsylvania,Bachelor’s Degree,39449,10280,499,1,0.58,Part-Time,564
USCUST101705,73,Male,California,Bachelor’s Degree,103283,22215,2307,1,1.25,Retired,429
USCUST101706,27,Female,North Carolina,High School,36776,11493,997,2,1.04,Part-Time,394
USCUST101707,29,Female,New York,Associate Degree,34472,6568,738,1,1.35,Part-Time,329
USCUST101708,71,Male,Ohio,Master’s Degree,78358,15548,1414,3,1.09,Retired,390
USCUST101709,68,Male,Michigan,Bachelor’s Degree,73746,20900,1915,6,1.1,Retired,300
USCUST101710,28,Female,Illinois,Master’s Degree,36046,12167,803,6,0.79,Part-Time,348
USCUST101711,70,Female,Illinois,Bachelor’s Degree,83787,18527,1799,0,1.17,Retired,464
USCUST101712,43,Male,California,Master’s Degree,55585,15043,922,2,0.74,Full-Time,504
USCUST101713,49,Male,Florida,Master’s Degree,69600,13250,1555,2,1.41,Full-Time,317
USCUST101714,38,Male,North Carolina,Bachelor’s Degree,42672,8685,767,5,1.06,Part-Time,304
USCUST101715,51,Male,California,Bachelor’s Degree,54926,16840,1215,2,0.87,Full-Time,465
USCUST101716,50,Female,North Carolina,Bachelor’s Degree,60962,16355,1282,2,0.94,Full-Time,448
USCUST101717,72,Male,Pennsylvania,Bachelor’s Degree,94642,29165,2399,1,0.99,Retired,498
USCUST101718,59,Male,Florida,Bachelor’s Degree,65251,19856,1202,2,0.73,Full-Time,517
USCUST101719,55,Male,Illinois,High School,66190,9632,1337,5,1.67,Full-Time,300
USCUST101720,38,Female,Texas,Master’s Degree,50806,9663,1227,0,1.52,Full-Time,323
USCUST101721,62,Male,Texas,Associate Degree,64276,16951,1275,0,0.9,Full-Time,523
USCUST101722,59,Female,New York,Bachelor’s Degree,72188,11921,1497,2,1.51,Full-Time,300
USCUST101723,37,Male,Florida,High School,42401,8365,811,3,1.16,Part-Time,333
USCUST101724,34,Female,North Carolina,Bachelor’s Degree,41222,13246,830,2,0.75,Part-Time,485
USCUST101725,51,Female,New York,Doctorate,64819,14449,1531,3,1.27,Full-Time,323
USCUST101726,44,Male,Illinois,Master’s Degree,53771,15352,1531,2,1.2,Full-Time,364
USCUST101727,55,Female,Texas,Bachelor’s Degree,60443,15025,836,2,0.67,Full-Time,530
USCUST101728,64,Female,Ohio,Bachelor’s Degree,73592,15896,1145,4,0.86,Full-Time,424
USCUST101729,65,Male,Illinois,Bachelor’s Degree,87272,14556,1766,0,1.46,Full-Time,380
USCUST101730,54,Female,Florida,High School,66576,17420,1400,3,0.96,Full-Time,417
USCUST101731,23,Male,Michigan,Associate Degree,29532,9530,588,1,0.74,Part-Time,507
USCUST101732,57,Male,North Carolina,Associate Degree,69826,15181,1293,1,1.02,Full-Time,463
USCUST101733,63,Male,Pennsylvania,Master’s Degree,80697,20451,1266,3,0.74,Full-Time,497
USCUST101734,60,Female,North Carolina,Associate Degree,69623,12115,1273,2,1.26,Full-Time,361
USCUST101735,46,Female,Illinois,Bachelor’s Degree,51669,11180,1252,3,1.34,Full-Time,300
USCUST101736,43,Female,Georgia,Master’s Degree,54883,14656,1164,2,0.95,Full-Time,438
USCUST101737,64,Female,Florida,Bachelor’s Degree,84015,24127,1986,0,0.99,Full-Time,517
USCUST101738,59,Male,California,Associate Degree,65405,18169,1034,2,0.68,Full-Time,530
USCUST101739,35,Female,Michigan,Associate Degree,39984,5934,1073,2,2.17,Part-Time,300
USCUST101740,69,Male,Texas,Associate Degree,81673,18552,1510,2,0.98,Retired,458
USCUST101741,24,Female,Texas,Bachelor’s Degree,32687,6590,745,0,1.36,Part-Time,355
USCUST101742,49,Female,Texas,Associate Degree,61559,14438,1250,2,1.04,Full-Time,419
USCUST101743,42,Female,New York,Bachelor’s Degree,44838,10960,833,3,0.91,Part-Time,411
USCUST101744,45,Male,New York,Master’s Degree,53581,16252,1212,2,0.89,Full-Time,455
USCUST101745,33,Male,Pennsylvania,Associate Degree,38788,10269,905,1,1.06,Part-Time,421
USCUST101746,38,Male,Michigan,High School,41141,13201,1317,0,1.2,Part-Time,411
USCUST101747,53,Male,California,Bachelor’s Degree,63044,13556,1481,0,1.31,Full-Time,399
USCUST101748,36,Female,Georgia,Associate Degree,42155,7551,987,1,1.57,Part-Time,300
USCUST101749,65,Female,California,Bachelor’s Degree,75649,24416,1936,2,0.95,Full-Time,460
USCUST101750,62,Female,California,Bachelor’s Degree,71874,19526,1656,1,1.02,Full-Time,466
USCUST101751,64,Female,Pennsylvania,Associate Degree,86216,18349,1782,0,1.17,Full-Time,466
USCUST101752,22,Male,North Carolina,Master’s Degree,25599,6960,568,3,0.98,Part-Time,371
USCUST101753,55,Male,Texas,Associate Degree,66273,19336,1616,1,1.0,Full-Time,465
USCUST101754,62,Male,New York,Associate Degree,74035,18949,1971,0,1.25,Full-Time,429
USCUST101755,54,Female,Texas,Master’s Degree,62072,13255,902,1,0.82,Full-Time,517
USCUST101756,50,Female,North Carolina,High School,60397,13766,782,1,0.68,Full-Time,555
USCUST101757,33,Female,New York,High School,39815,10532,1053,2,1.2,Part-Time,349
USCUST101758,33,Female,Florida,Master’s Degree,39863,10362,698,2,0.81,Part-Time,467
USCUST101759,38,Female,North Carolina,High School,42334,13149,589,1,0.54,Part-Time,581
USCUST101760,52,Female,Illinois,High School,61328,14485,829,1,0.69,Full-Time,555
USCUST101761,52,Female,Michigan,Bachelor’s Degree,66353,13390,1880,1,1.68,Full-Time,300
USCUST101762,55,Male,North Carolina,High School,65011,24629,1592,0,0.78,Full-Time,562
USCUST101763,59,Male,Florida,Bachelor’s Degree,71754,18564,1257,1,0.81,Full-Time,527
USCUST101764,66,Female,Illinois,Bachelor’s Degree,80302,23425,1420,1,0.73,Retired,562
USCUST101765,72,Female,Texas,Bachelor’s Degree,89405,24684,1883,2,0.92,Retired,484
USCUST101766,49,Female,Michigan,Associate Degree,61537,15958,1502,1,1.13,Full-Time,422
USCUST101767,69,Female,New York,Master’s Degree,81598,19470,1599,1,0.99,Retired,485
USCUST101768,49,Male,Georgia,Associate Degree,54334,5966,954,0,1.92,Full-Time,300
USCUST101769,73,Male,New York,Bachelor’s Degree,78703,15491,2011,0,1.56,Retired,341
USCUST101770,64,Female,New York,Master’s Degree,83313,22199,1726,2,0.93,Full-Time,473
USCUST101771,36,Male,California,Associate Degree,45972,5243,921,1,2.11,Full-Time,300
USCUST101772,64,Male,Illinois,High School,80955,20528,1886,1,1.1,Full-Time,450
USCUST101773,67,Female,Texas,High School,85835,24296,1024,1,0.51,Retired,634
USCUST101774,30,Male,Texas,Doctorate,35515,10358,810,4,0.94,Part-Time,363
USCUST101775,50,Female,Texas,Master’s Degree,56875,15919,1282,1,0.97,Full-Time,466
USCUST101776,45,Female,Texas,Master’s Degree,49588,14773,748,2,0.61,Full-Time,537
USCUST101777,59,Female,Illinois,Bachelor’s Degree,64372,21260,820,4,0.46,Full-Time,535
USCUST101778,40,Female,Florida,Associate Degree,52848,16108,976,4,0.73,Full-Time,444
USCUST101779,25,Male,California,High School,28767,7474,621,1,1.0,Part-Time,429
USCUST101780,21,Female,Illinois,Master’s Degree,27415,6669,603,9,1.09,Part-Time,300
USCUST101781,50,Female,Georgia,Bachelor’s Degree,59065,15104,1649,0,1.31,Full-Time,396
USCUST101782,69,Male,Illinois,Associate Degree,78133,18456,1687,0,1.1,Retired,479
USCUST101783,23,Female,Michigan,Bachelor’s Degree,25082,7672,376,0,0.59,Part-Time,578
USCUST101784,65,Male,California,High School,74176,20665,1467,0,0.85,Full-Time,548
USCUST101785,34,Male,Georgia,Associate Degree,45622,10536,703,4,0.8,Full-Time,415
USCUST101786,50,Female,Illinois,Bachelor’s Degree,54578,17257,1096,0,0.76,Full-Time,555
USCUST101787,70,Female,Illinois,High School,98817,23262,2638,1,1.36,Retired,390
USCUST101788,24,Male,Illinois,High School,26782,5429,609,3,1.35,Part-Time,300
USCUST101789,38,Male,New York,Bachelor’s Degree,48449,12086,863,2,0.86,Full-Time,461
USCUST101790,57,Female,New York,Bachelor’s Degree,67572,14108,1574,3,1.34,Full-Time,305
USCUST101791,45,Female,Pennsylvania,High School,52557,15599,924,1,0.71,Full-Time,539
